player_id,player_name,player_display_name,position,position_group,team,season,week,season_type,opponent_team,completions,attempts,passing_yards,passing_tds,interceptions,sacks,sack_yards,sack_fumbles,sack_fumbles_lost,passing_air_yards,passing_yards_after_catch,passing_first_downs,passing_epa,passing_2pt_conversions,pacr,dakota,carries,rushing_yards,rushing_tds,rushing_fumbles,rushing_fumbles_lost,rushing_first_downs,rushing_epa,rushing_2pt_conversions,receptions,targets,receiving_yards,receiving_tds,receiving_fumbles,receiving_fumbles_lost,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,receiving_epa,receiving_2pt_conversions,racr,target_share,air_yards_share,wopr,special_teams_tds,return_yards_placeholder,key
00-0033307,K.Bourne,Kendrick Bourne,WR,WR,NE,2023,4,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,3,36.0,0,0.0,0.0,25.0,13.0,2.0,-6.000041,0,1.44,0.10344828,0.11111111,0.2329502,0.0,0,K.Bourne|NE|WR|4
00-0033307,K.Bourne,Kendrick Bourne,WR,WR,NE,2023,5,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,43.0,0,0.0,0.0,116.0,16.0,2.0,-0.51038367,0,0.37068966,0.16129032,0.34017596,0.48005864,0.0,0,K.Bourne|NE|WR|5
00-0033307,K.Bourne,Kendrick Bourne,WR,WR,NE,2023,6,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,1.0,0.6390636,0,10,11,89.0,0,0.0,0.0,22.0,64.0,2.0,7.5691338,0,4.0454545,0.3548387,0.13095239,0.62392473,0.0,0,K.Bourne|NE|WR|6
00-0033308,M.Breida,Matt Breida,RB,RB,NYG,2023,1,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,9.0,0,0.0,0.0,1.0,0.71674484,0,1,1,-3.0,0,1.0,0.0,-5.0,2.0,0.0,-0.93014884,0,0.6,0.03448276,-0.032467533,0.028996864,0.0,0,M.Breida|NYG|RB|1
00-0033308,M.Breida,Matt Breida,RB,RB,NYG,2023,2,REG,ARI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,5.0,0,0.0,0.0,0.0,0.5369342,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,M.Breida|NYG|RB|2
00-0033308,M.Breida,Matt Breida,RB,RB,NYG,2023,3,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,17.0,1,0.0,0.0,1.0,0.7870919,0,3,3,1.0,0,0.0,0.0,-5.0,6.0,0.0,-1.7557409,0,-0.2,0.09375,-0.024630541,0.12338362,0.0,0,M.Breida|NYG|RB|3
00-0033308,M.Breida,Matt Breida,RB,RB,NYG,2023,4,REG,SEA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,30.0,0,0.0,0.0,2.0,-3.0284572,0,5,5,48.0,0,0.0,0.0,10.0,38.0,2.0,3.1084754,0,4.8,0.15625,0.094339624,0.30041274,0.0,0,M.Breida|NYG|RB|4
00-0033308,M.Breida,Matt Breida,RB,RB,NYG,2023,5,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,9,21.0,0,0.0,0.0,0.0,-4.6216865,0,1,1,3.0,0,0.0,0.0,3.0,0.0,0.0,-0.28756374,0,1.0,0.033333335,0.014778325,0.060344826,0.0,0,M.Breida|NYG|RB|5
00-0033308,M.Breida,Matt Breida,RB,RB,NYG,2023,6,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,13.0,0,0.0,0.0,0.0,-0.83301157,0,0,1,0.0,0,0.0,0.0,1.0,0.0,0.0,-0.9825057,0,0.0,0.032258064,0.0043290043,0.0514174,0.0,0,M.Breida|NYG|RB|6
00-0033357,T.Hill,Taysom Hill,QB,QB,NO,2023,1,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,4.0,0,0.0,0.0,0.0,-1.660761,0,0,1,0.0,0,0.0,0.0,14.0,0.0,0.0,-0.8548921,0,0.0,0.030303031,0.037037037,0.07138047,0.0,0,T.Hill|NO|QB|1
00-0033357,T.Hill,Taysom Hill,QB,QB,NO,2023,2,REG,CAR,1,1,8.0,0,0.0,0.0,-0.0,0,0,5.0,3.0,0.0,0.5803323,0,1.6,,9,75.0,0,0.0,0.0,5.0,4.564106,0,1,2,-1.0,0,0.0,0.0,-8.0,4.0,0.0,-1.0742285,0,0.0,0.05882353,-0.02930403,0.06772248,0.0,0,T.Hill|NO|QB|2
00-0033357,T.Hill,Taysom Hill,QB,QB,NO,2023,3,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,4,12.0,0,0.0,0.0,0.0,-1.2897184,0,1,1,9.0,0,0.0,0.0,0.0,9.0,0.0,0.63700736,0,0.0,0.029411765,0.0,0.04411765,0.0,0,T.Hill|NO|QB|3
00-0033357,T.Hill,Taysom Hill,QB,QB,NO,2023,4,REG,TB,1,1,13.0,0,0.0,1.0,3.0,0,0,8.0,5.0,1.0,-0.3197493,0,1.625,,4,10.0,0,0.0,0.0,1.0,0.899586,0,1,1,7.0,0,0.0,0.0,4.0,3.0,0.0,-0.63926566,0,1.75,0.02631579,0.012658228,0.048334442,0.0,0,T.Hill|NO|QB|4
00-0033357,T.Hill,Taysom Hill,QB,QB,NO,2023,5,REG,NE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,19.0,0,0.0,0.0,1.0,0.68222827,0,1,1,1.0,0,0.0,0.0,1.0,0.0,0.0,-0.7466212,0,1.0,0.04,0.004166667,0.062916666,0.0,0,T.Hill|NO|QB|5
00-0033357,T.Hill,Taysom Hill,QB,QB,NO,2023,6,REG,HOU,1,1,4.0,0,0.0,0.0,-0.0,0,0,4.0,0.0,0.0,0.08685685,0,1.0,,1,2.0,0,0.0,0.0,0.0,-0.47789297,0,7,8,49.0,0,0.0,0.0,60.0,13.0,0.0,1.4848162,0,0.81666666,0.17391305,0.12578617,0.34891987,0.0,0,T.Hill|NO|QB|6
00-0033376,P.Ricard,Patrick Ricard,FB,RB,BAL,2023,4,REG,CLE,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,14.0,0,0.0,0.0,2.0,12.0,1.0,2.282133,0,7.0,0.055555556,0.017094018,0.09529915,0.0,0,P.Ricard|BAL|RB|4
00-0033376,P.Ricard,Patrick Ricard,FB,RB,BAL,2023,6,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,3.0,0,0.0,0.0,2.0,1.0,0.0,-0.37093878,0,1.5,0.03448276,0.00896861,0.058002166,0.0,0,P.Ricard|BAL|RB|6
00-0033439,P.Brown,Pharaoh Brown,TE,TE,NE,2023,3,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,71.0,1,0.0,0.0,22.0,49.0,2.0,5.8684044,0,3.2272727,0.074074075,0.07971015,0.16690822,0.0,0,P.Brown|NE|TE|3
00-0033439,P.Brown,Pharaoh Brown,TE,TE,NE,2023,6,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,15.0,0,0.0,0.0,4.0,11.0,1.0,0.99982285,0,3.75,0.032258064,0.023809524,0.06505376,0.0,0,P.Brown|NE|TE|6
00-0033466,I.McKenzie,Isaiah McKenzie,WR,WR,IND,2023,2,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,7.0,0,0.0,0.0,-6.0,13.0,0.0,0.043527786,0,0.0,0.032258064,-0.04137931,0.01942158,0.0,0,I.McKenzie|IND|WR|2
00-0033466,I.McKenzie,Isaiah McKenzie,WR,WR,IND,2023,3,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,3.0,0,0.0,0.0,-1.0,4.0,0.0,-0.48458737,0,0.0,0.023809524,-0.00295858,0.03364328,0.0,0,I.McKenzie|IND|WR|3
00-0033466,I.McKenzie,Isaiah McKenzie,WR,WR,IND,2023,4,REG,LA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,6.0,0,0.0,0.0,13.0,8.0,1.0,-1.1934905,0,0.46153846,0.125,0.04276316,0.21743421,0.0,0,I.McKenzie|IND|WR|4
00-0033466,I.McKenzie,Isaiah McKenzie,WR,WR,IND,2023,5,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,0.0,0.12787436,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,I.McKenzie|IND|WR|5
00-0033466,I.McKenzie,Isaiah McKenzie,WR,WR,IND,2023,6,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,23.0,0,0.0,0.0,-6.0,29.0,1.0,1.5112038,0,0.0,0.03846154,-0.015306123,0.046978023,0.0,0,I.McKenzie|IND|WR|6
00-0033526,S.Perine,Samaje Perine,RB,RB,DEN,2023,1,REG,LV,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,8,41.0,0,0.0,0.0,3.0,-1.0450782,0,4,4,37.0,0,0.0,0.0,4.0,33.0,2.0,2.4263625,0,9.25,0.125,0.030303031,0.20871212,0.0,0,S.Perine|DEN|RB|1
00-0033526,S.Perine,Samaje Perine,RB,RB,DEN,2023,2,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,4.0,0,0.0,0.0,0.0,-0.032516684,0,3,4,20.0,0,0.0,0.0,-8.0,23.0,0.0,0.6902324,0,-2.5,0.14814815,-0.028169014,0.20250392,0.0,0,S.Perine|DEN|RB|2
00-0033526,S.Perine,Samaje Perine,RB,RB,DEN,2023,3,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,3,9.0,0,0.0,0.0,0.0,-1.0786288,0,2,3,15.0,0,0.0,0.0,2.0,13.0,0.0,0.25086594,0,7.5,0.083333336,0.0050890585,0.12856235,0.0,0,S.Perine|DEN|RB|3
00-0033526,S.Perine,Samaje Perine,RB,RB,DEN,2023,4,REG,CHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,12.0,0,0.0,0.0,1.0,-1.2423719,0,2,2,23.0,0,0.0,0.0,2.0,21.0,1.0,0.7278495,0,11.5,0.07692308,0.012121212,0.123869464,0.0,0,S.Perine|DEN|RB|4
00-0033526,S.Perine,Samaje Perine,RB,RB,DEN,2023,5,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,22.0,0,1.0,1.0,1.0,-7.135127,0,4,5,73.0,0,0.0,0.0,3.0,73.0,3.0,3.6352112,0,24.333334,0.18518518,0.022727273,0.29368687,0.0,0,S.Perine|DEN|RB|5
00-0033526,S.Perine,Samaje Perine,RB,RB,DEN,2023,6,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,16.0,0,1.0,1.0,-5.0,21.0,1.0,-3.2112522,0,-3.2,0.09090909,-0.042735044,0.106449105,0.0,0,S.Perine|DEN|RB|6
00-0033536,M.Williams,Mike Williams,WR,WR,LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,45.0,0,0.0,0.0,42.0,10.0,1.0,1.021416,0,1.0714285,0.16129032,0.18340611,0.37031975,0.0,0,M.Williams|LAC|WR|1
00-0033536,M.Williams,Mike Williams,WR,WR,LAC,2023,2,REG,TEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,3.0,0,0.0,0.0,0.0,-0.2905691,0,8,13,83.0,0,0.0,0.0,160.0,46.0,5.0,3.6139078,0,0.51875,0.33333334,0.39408866,0.7758621,0.0,0,M.Williams|LAC|WR|2
00-0033536,M.Williams,Mike Williams,WR,WR,LAC,2023,3,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,7,8,121.0,1,0.0,0.0,105.0,52.0,3.0,8.217391,0,1.152381,0.16666667,0.3079179,0.46554253,0.0,0,M.Williams|LAC|WR|3
00-0033537,D.Watson,Deshaun Watson,QB,QB,CLE,2023,1,REG,CIN,16,29,154.0,1,1.0,3.0,10.0,0,0,329.0,62.0,9.0,-10.871305,0,0.4680851,-0.012403362,5,45.0,1,0.0,0.0,3.0,6.364469,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,D.Watson|CLE|QB|1
00-0033537,D.Watson,Deshaun Watson,QB,QB,CLE,2023,2,REG,PIT,22,40,235.0,1,1.0,6.0,25.0,1,1,395.0,99.0,12.0,-15.953177,0,0.5949367,-0.012454494,6,22.0,0,1.0,1.0,2.0,-4.5536766,1,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,D.Watson|CLE|QB|2
00-0033537,D.Watson,Deshaun Watson,QB,QB,CLE,2023,3,REG,TEN,27,33,289.0,2,0.0,3.0,26.0,1,0,272.0,106.0,12.0,12.508117,0,1.0625,0.32380325,4,16.0,0,0.0,0.0,2.0,1.2966542,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,D.Watson|CLE|QB|3
00-0033553,J.Conner,James Conner,RB,RB,ARI,2023,1,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,62.0,0,0.0,0.0,3.0,-1.4025079,0,5,5,8.0,0,0.0,0.0,-16.0,24.0,1.0,-2.4684203,0,-0.5,0.16666667,-0.086021505,0.18978494,0.0,0,J.Conner|ARI|RB|1
00-0033553,J.Conner,James Conner,RB,RB,ARI,2023,2,REG,NYG,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,23,106.0,1,0.0,0.0,7.0,-0.99659806,0,0,1,0.0,0,0.0,0.0,-5.0,0.0,0.0,-0.6057528,0,-0.0,0.03448276,-0.021276595,0.036830522,0.0,0,J.Conner|ARI|RB|2
00-0033553,J.Conner,James Conner,RB,RB,ARI,2023,3,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,98.0,1,0.0,0.0,4.0,3.8096242,0,2,2,18.0,0,0.0,0.0,-3.0,21.0,1.0,1.6048372,0,-6.0,0.0952381,-0.022900764,0.12682661,0.0,0,J.Conner|ARI|RB|3
00-0033553,J.Conner,James Conner,RB,RB,ARI,2023,4,REG,SF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,11,52.0,0,0.0,0.0,1.0,0.2685395,0,1,2,4.0,0,0.0,0.0,2.0,6.0,0.0,-0.635228,0,2.0,0.048780486,0.005899705,0.077300526,0.0,0,J.Conner|ARI|RB|4
00-0033553,J.Conner,James Conner,RB,RB,ARI,2023,5,REG,CIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,6,46.0,0,0.0,0.0,1.0,0.77271205,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,J.Conner|ARI|RB|5
00-0033555,M.Hollins,Mack Hollins,WR,WR,ATL,2023,1,REG,CAR,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,31.0,0,0.0,0.0,32.0,1.0,1.0,0.92220986,0,0.96875,0.22222222,0.50793654,0.6888889,0.0,0,M.Hollins|ATL|WR|1
00-0033555,M.Hollins,Mack Hollins,WR,WR,ATL,2023,2,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,6,60.0,0,0.0,0.0,78.0,7.0,1.0,1.5860182,0,0.7692308,0.2,0.33766234,0.53636366,0.0,0,M.Hollins|ATL|WR|2
00-0033555,M.Hollins,Mack Hollins,WR,WR,ATL,2023,3,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,4,23.0,0,0.0,0.0,67.0,3.0,1.0,-0.21691874,0,0.3432836,0.10526316,0.23024055,0.31906313,0.0,0,M.Hollins|ATL|WR|3
00-0033555,M.Hollins,Mack Hollins,WR,WR,ATL,2023,4,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,3,0.0,0,0.0,0.0,77.0,0.0,0.0,-1.7174441,0,0.0,0.1,0.2984496,0.35891473,0.0,0,M.Hollins|ATL|WR|4
00-0033555,M.Hollins,Mack Hollins,WR,WR,ATL,2023,5,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,29.0,0,0.0,0.0,26.0,3.0,1.0,2.1605225,0,1.1153846,0.05263158,0.08201893,0.13636062,0.0,0,M.Hollins|ATL|WR|5
00-0033555,M.Hollins,Mack Hollins,WR,WR,ATL,2023,6,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,41.0,0,0.0,0.0,32.0,13.0,3.0,4.208953,0,1.28125,0.09090909,0.078431375,0.1912656,0.0,0,M.Hollins|ATL|WR|6
00-0033572,J.Agnew,Jamal Agnew,WR,WR,JAX,2023,1,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,-2.0,0,0.0,0.0,0.0,-1.3522273,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,J.Agnew|JAX|WR|1
00-0033572,J.Agnew,Jamal Agnew,WR,WR,JAX,2023,2,REG,KC,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,5.0,0,0.0,0.0,5.0,0.0,1.0,1.2426519,0,1.0,0.024390243,0.019305019,0.05009888,0.0,0,J.Agnew|JAX|WR|2
00-0033572,J.Agnew,Jamal Agnew,WR,WR,JAX,2023,3,REG,HOU,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,5,49.0,0,1.0,1.0,53.0,7.0,3.0,-2.7254589,0,0.9245283,0.125,0.19133574,0.321435,0.0,0,J.Agnew|JAX|WR|3
00-0033572,J.Agnew,Jamal Agnew,WR,WR,JAX,2023,5,REG,BUF,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,1.0,0,0.0,0.0,0.0,-0.49518546,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,J.Agnew|JAX|WR|5
00-0033591,N.Brown,Noah Brown,WR,WR,HOU,2023,1,REG,BAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,1,-1.0,0,0.0,0.0,0.0,-1.109269,0,3,4,20.0,0,0.0,0.0,-13.0,28.0,0.0,-1.3531269,0,0.0,0.093023255,-0.05,0.10453489,0.0,0,N.Brown|HOU|WR|1
00-0033591,N.Brown,Noah Brown,WR,WR,HOU,2023,6,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,5,37.0,0,0.0,0.0,42.0,22.0,1.0,-2.5782988,0,0.88095236,0.20833333,0.19004525,0.44553167,0.0,0,N.Brown|HOU|WR|6
00-0033662,C.Rush,Cooper Rush,QB,QB,DAL,2023,1,REG,NYG,0,1,0.0,0,0.0,0.0,-0.0,0,0,20.0,0.0,0.0,-2.601654,0,0.0,,0,0.0,0,0.0,0.0,0.0,,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,C.Rush|DAL|QB|1
00-0033662,C.Rush,Cooper Rush,QB,QB,DAL,2023,4,REG,NE,2,2,20.0,0,0.0,0.0,-0.0,0,0,20.0,0.0,1.0,1.576988,0,1.0,,3,-2.0,0,0.0,0.0,0.0,-2.9324052,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,C.Rush|DAL|QB|4
00-0033662,C.Rush,Cooper Rush,QB,QB,DAL,2023,5,REG,SF,2,2,8.0,0,0.0,1.0,8.0,0,0,1.0,7.0,0.0,-1.4217073,0,8.0,,1,-2.0,0,0.0,0.0,0.0,-1.90181,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,C.Rush|DAL|QB|5
00-0033699,A.Ekeler,Austin Ekeler,RB,RB,LAC,2023,1,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,16,117.0,1,0.0,0.0,4.0,4.7997427,0,4,5,47.0,0,0.0,0.0,23.0,44.0,2.0,2.0529356,0,2.0434783,0.16129032,0.10043668,0.31224117,0.0,0,A.Ekeler|LAC|RB|1
00-0033699,A.Ekeler,Austin Ekeler,RB,RB,LAC,2023,6,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,14,27.0,0,0.0,0.0,1.0,-5.2710834,0,4,6,35.0,0,0.0,0.0,-26.0,48.0,1.0,0.09180801,0,-1.3461539,0.16216215,-0.10569106,0.1692595,0.0,0,A.Ekeler|LAC|RB|6
00-0033757,R.Tonyan,Robert Tonyan,TE,TE,CHI,2023,2,REG,TB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,0,2,0.0,0,0.0,0.0,22.0,0.0,0.0,-1.0594054,0,0.0,0.071428575,0.12290503,0.19317637,0.0,0,R.Tonyan|CHI|TE|2
00-0033757,R.Tonyan,Robert Tonyan,TE,TE,CHI,2023,4,REG,DEN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,18.0,0,0.0,0.0,2.0,16.0,0.0,0.69513744,0,9.0,0.0625,0.008264462,0.09953512,0.0,0,R.Tonyan|CHI|TE|4
00-0033757,R.Tonyan,Robert Tonyan,TE,TE,CHI,2023,5,REG,WAS,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,2,2,10.0,0,0.0,0.0,7.0,3.0,1.0,0.27398401,0,1.4285715,0.08,0.027559055,0.13929133,0.0,0,R.Tonyan|CHI|TE|5
00-0033757,R.Tonyan,Robert Tonyan,TE,TE,CHI,2023,6,REG,MIN,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,1,11.0,0,0.0,0.0,4.0,7.0,1.0,0.5470567,0,2.75,0.041666668,0.028169014,0.08221831,0.0,0,R.Tonyan|CHI|TE|6
00-0033854,D.Ogunbowale,Dare Ogunbowale,RB,RB,HOU,2023,2,REG,IND,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,2,4.0,0,0.0,0.0,1.0,1.0071045,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,,0,,,,,0.0,0,D.Ogunbowale|HOU|RB|2
00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,NE,2023,1,REG,PHI,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,7,33.0,0,0.0,0.0,36.0,21.0,1.0,-0.47251606,0,0.9166667,0.12962963,0.089330025,0.25697547,0.0,0,J.Smith-Schuster|NE|WR|1
00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,NE,2023,2,REG,MIA,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,6,28.0,0,0.0,0.0,17.0,7.0,2.0,0.85692406,0,1.6470588,0.14285715,0.044973545,0.24576719,0.0,0,J.Smith-Schuster|NE|WR|2
00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,NE,2023,3,REG,NYJ,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,3,5.0,0,0.0,0.0,40.0,1.0,1.0,-1.0002025,0,0.125,0.11111111,0.14492753,0.26811594,0.0,0,J.Smith-Schuster|NE|WR|3
00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,NE,2023,4,REG,DAL,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,1,5,14.0,0,0.0,0.0,47.0,0.0,0.0,-5.7995954,0,0.29787233,0.1724138,0.20888889,0.4048429,0.0,0,J.Smith-Schuster|NE|WR|4
00-0033857,J.Smith-Schuster,JuJu Smith-Schuster,WR,WR,NE,2023,5,REG,NO,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,3,4,6.0,0,0.0,0.0,-5.0,8.0,0.0,-3.37154,0,0.0,0.12903225,-0.014662757,0.18328446,0.0,0,J.Smith-Schuster|NE|WR|5
00-0033858,J.Smith,Jonnu Smith,TE,TE,ATL,2023,2,REG,GB,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,4,6,47.0,0,0.0,0.0,39.0,31.0,3.0,-1.2353057,0,1.2051282,0.2,0.16883117,0.4181818,0.0,0,J.Smith|ATL|TE|2
00-0033858,J.Smith,Jonnu Smith,TE,TE,ATL,2023,3,REG,DET,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,5,8,37.0,0,0.0,0.0,53.0,10.0,1.0,-0.8477531,0,0.6981132,0.21052632,0.18213059,0.44328088,0.0,0,J.Smith|ATL|TE|3
00-0033858,J.Smith,Jonnu Smith,TE,TE,ATL,2023,4,REG,JAX,0,0,0.0,0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,,0,,,0,0.0,0,0.0,0.0,0.0,,0,6,6,95.0,0,0.0,0.0,49.0,46.0,4.0,5.848327,0,1.9387755,0.2,0.18992248,0.43294573,0.0,0,J.Smith|ATL|TE|4
