player_name,team,position_group,week,opponent_team,pre_bonus_fan_pts,total_yard_bonus_fan_pts,play_bonus_fan_pts,total_fan_pts,key
C.Ham,MIN,RB,3,LAC,0.7000000000000001,0,0.0,0.7000000000000001,C.Ham|MIN|RB|3
T.Boyd,CIN,WR,1,CLE,1.0,0,0.0,1.0,T.Boyd|CIN|WR|1
T.Boyd,CIN,WR,2,BAL,5.2,0,0.0,5.2,T.Boyd|CIN|WR|2
T.Boyd,CIN,WR,3,LA,3.9000000000000004,0,0.0,3.9000000000000004,T.Boyd|CIN|WR|3
T.Boyd,CIN,WR,4,TEN,2.6,0,0.0,2.6,T.Boyd|CIN|WR|4
T.Boyd,CIN,WR,5,ARI,3.9000000000000004,0,0.0,3.9000000000000004,T.Boyd|CIN|WR|5
T.Boyd,CIN,WR,6,SEA,9.8,0,0.0,9.8,T.Boyd|CIN|WR|6
T.Hill,MIA,WR,1,LAC,33.5,22,2.0,57.5,T.Hill|MIA|WR|1
T.Hill,MIA,WR,2,NE,10.0,0,0.0,10.0,T.Hill|MIA|WR|2
T.Hill,MIA,WR,3,DEN,21.700000000000003,12,4.0,37.7,T.Hill|MIA|WR|3
T.Hill,MIA,WR,4,BUF,7.200000000000001,0,0.0,7.200000000000001,T.Hill|MIA|WR|4
T.Hill,MIA,WR,5,NYG,24.1,12,6.0,42.1,T.Hill|MIA|WR|5
T.Hill,MIA,WR,6,CAR,22.3,12,6.0,40.3,T.Hill|MIA|WR|6
E.Elliott,NE,RB,1,PHI,2.3000000000000007,0,0.0,2.3000000000000007,E.Elliott|NE|RB|1
E.Elliott,NE,RB,2,MIA,1.3,0,0.0,1.3,E.Elliott|NE|RB|2
E.Elliott,NE,RB,3,NYJ,8.7,0,0.0,8.7,E.Elliott|NE|RB|3
E.Elliott,NE,RB,4,DAL,2.2,0,0.0,2.2,E.Elliott|NE|RB|4
E.Elliott,NE,RB,5,NO,3.8000000000000003,0,0.0,3.8000000000000003,E.Elliott|NE|RB|5
E.Elliott,NE,RB,6,LV,10.9,0,0.0,10.9,E.Elliott|NE|RB|6
D.Prescott,DAL,QB,1,NYG,7.75,0,2.0,9.75,D.Prescott|DAL|QB|1
D.Prescott,DAL,QB,2,NYJ,26.15,0,0.0,26.15,D.Prescott|DAL|QB|2
D.Prescott,DAL,QB,3,ARI,18.85,0,0.0,18.85,D.Prescott|DAL|QB|3
D.Prescott,DAL,QB,4,NE,18.95,0,0.0,18.95,D.Prescott|DAL|QB|4
D.Prescott,DAL,QB,5,SF,7.8500000000000005,0,0.0,7.8500000000000005,D.Prescott|DAL|QB|5
D.Prescott,DAL,QB,6,LAC,29.6,0,2.0,31.6,D.Prescott|DAL|QB|6
H.Henry,NE,TE,1,PHI,11.600000000000001,0,0.0,11.600000000000001,H.Henry|NE|TE|1
H.Henry,NE,TE,2,MIA,11.2,0,0.0,11.2,H.Henry|NE|TE|2
H.Henry,NE,TE,3,NYJ,1.7000000000000002,0,0.0,1.7000000000000002,H.Henry|NE|TE|3
H.Henry,NE,TE,4,DAL,5.1000000000000005,0,0.0,5.1000000000000005,H.Henry|NE|TE|4
H.Henry,NE,TE,5,NO,0.0,0,0.0,0.0,H.Henry|NE|TE|5
H.Henry,NE,TE,6,LV,0.7000000000000001,0,0.0,0.7000000000000001,H.Henry|NE|TE|6
J.Goff,DET,QB,1,KC,18.549999999999997,0,0.0,18.549999999999997,J.Goff|DET|QB|1
J.Goff,DET,QB,2,SEA,32.150000000000006,5,0.0,37.150000000000006,J.Goff|DET|QB|2
J.Goff,DET,QB,3,ATL,22.45,0,4.0,26.45,J.Goff|DET|QB|3
J.Goff,DET,QB,4,GB,15.5,0,0.0,15.5,J.Goff|DET|QB|4
J.Goff,DET,QB,5,CAR,35.8,0,0.0,35.8,J.Goff|DET|QB|5
J.Goff,DET,QB,6,TB,29.950000000000003,5,4.0,38.95,J.Goff|DET|QB|6
T.Higbee,LA,TE,1,SEA,4.9,0,0.0,4.9,T.Higbee|LA|TE|1
T.Higbee,LA,TE,2,SF,1.2000000000000002,0,0.0,1.2000000000000002,T.Higbee|LA|TE|2
T.Higbee,LA,TE,3,CIN,7.1000000000000005,0,0.0,7.1000000000000005,T.Higbee|LA|TE|3
T.Higbee,LA,TE,4,IND,6.4,0,0.0,6.4,T.Higbee|LA|TE|4
T.Higbee,LA,TE,5,PHI,2.0,0,0.0,2.0,T.Higbee|LA|TE|5
T.Higbee,LA,TE,6,ARI,1.8,0,0.0,1.8,T.Higbee|LA|TE|6
K.Drake,BAL,RB,3,IND,1.1,0,0.0,1.1,K.Drake|BAL|RB|3
M.Alie-Cox,IND,TE,1,JAX,0.0,0,0.0,0.0,M.Alie-Cox|IND|TE|1
M.Alie-Cox,IND,TE,2,HOU,1.5,0,0.0,1.5,M.Alie-Cox|IND|TE|2
M.Alie-Cox,IND,TE,4,LA,9.5,0,0.0,9.5,M.Alie-Cox|IND|TE|4
M.Alie-Cox,IND,TE,5,TEN,1.7000000000000002,0,0.0,1.7000000000000002,M.Alie-Cox|IND|TE|5
J.Mundt,MIN,TE,5,KC,1.1,0,0.0,1.1,J.Mundt|MIN|TE|5
Z.Pascal,ARI,WR,1,WAS,0.0,0,0.0,0.0,Z.Pascal|ARI|WR|1
Z.Pascal,ARI,WR,2,NYG,0.9,0,0.0,0.9,Z.Pascal|ARI|WR|2
Z.Pascal,ARI,WR,4,SF,1.0,0,0.0,1.0,Z.Pascal|ARI|WR|4
Z.Pascal,ARI,WR,5,CIN,0.0,0,0.0,0.0,Z.Pascal|ARI|WR|5
Z.Pascal,ARI,WR,6,LA,0.0,0,0.0,0.0,Z.Pascal|ARI|WR|6
P.Walker,CLE,QB,6,SF,5.700000000000001,0,2.0,7.700000000000001,P.Walker|CLE|QB|6
C.McCaffrey,SF,RB,1,PIT,22.900000000000002,12,4.0,38.900000000000006,C.McCaffrey|SF|RB|1
C.McCaffrey,SF,RB,2,LA,19.5,5,2.0,26.5,C.McCaffrey|SF|RB|2
C.McCaffrey,SF,RB,3,NYG,17.9,0,0.0,17.9,C.McCaffrey|SF|RB|3
C.McCaffrey,SF,RB,4,ARI,41.7,5,0.0,46.7,C.McCaffrey|SF|RB|4
C.McCaffrey,SF,RB,5,DAL,11.8,0,0.0,11.8,C.McCaffrey|SF|RB|5
C.McCaffrey,SF,RB,6,CLE,11.2,0,0.0,11.2,C.McCaffrey|SF|RB|6
C.Samuel,WAS,WR,1,ARI,6.0,0,0.0,6.0,C.Samuel|WAS|WR|1
C.Samuel,WAS,WR,2,DEN,3.2,0,0.0,3.2,C.Samuel|WAS|WR|2
C.Samuel,WAS,WR,3,BUF,5.4,0,0.0,5.4,C.Samuel|WAS|WR|3
C.Samuel,WAS,WR,4,PHI,11.2,0,0.0,11.2,C.Samuel|WAS|WR|4
C.Samuel,WAS,WR,5,CHI,12.5,0,0.0,12.5,C.Samuel|WAS|WR|5
C.Samuel,WAS,WR,6,ATL,10.2,0,0.0,10.2,C.Samuel|WAS|WR|6
G.Kittle,SF,TE,1,PIT,1.9000000000000001,0,0.0,1.9000000000000001,G.Kittle|SF|TE|1
G.Kittle,SF,TE,2,LA,3.0,0,0.0,3.0,G.Kittle|SF|TE|2
G.Kittle,SF,TE,3,NYG,9.0,0,0.0,9.0,G.Kittle|SF|TE|3
G.Kittle,SF,TE,4,ARI,0.9,0,0.0,0.9,G.Kittle|SF|TE|4
G.Kittle,SF,TE,5,DAL,24.7,0,0.0,24.7,G.Kittle|SF|TE|5
G.Kittle,SF,TE,6,CLE,0.1,0,0.0,0.1,G.Kittle|SF|TE|6
T.Taylor,CHI,WR,6,MIN,0.0,0,0.0,0.0,T.Taylor|CHI|WR|6
A.Jones,GB,RB,1,CHI,24.700000000000003,0,2.0,26.700000000000003,A.Jones|GB|RB|1
A.Jones,GB,RB,4,DET,1.4,0,0.0,1.4,A.Jones|GB|RB|4
K.Bourne,NE,WR,1,PHI,18.4,0,0.0,18.4,K.Bourne|NE|WR|1
K.Bourne,NE,WR,2,MIA,2.9000000000000004,0,0.0,2.9000000000000004,K.Bourne|NE|WR|2
K.Bourne,NE,WR,3,NYJ,4.6000000000000005,0,0.0,4.6000000000000005,K.Bourne|NE|WR|3
K.Bourne,NE,WR,4,DAL,3.6,0,0.0,3.6,K.Bourne|NE|WR|4
K.Bourne,NE,WR,5,NO,4.3,0,0.0,4.3,K.Bourne|NE|WR|5
K.Bourne,NE,WR,6,LV,9.3,0,0.0,9.3,K.Bourne|NE|WR|6
M.Breida,NYG,RB,1,DAL,0.6,0,0.0,0.6,M.Breida|NYG|RB|1
M.Breida,NYG,RB,2,ARI,0.5,0,0.0,0.5,M.Breida|NYG|RB|2
M.Breida,NYG,RB,3,SF,7.8,0,0.0,7.8,M.Breida|NYG|RB|3
M.Breida,NYG,RB,4,SEA,7.800000000000001,0,0.0,7.800000000000001,M.Breida|NYG|RB|4
M.Breida,NYG,RB,5,MIA,2.4000000000000004,0,0.0,2.4000000000000004,M.Breida|NYG|RB|5
M.Breida,NYG,RB,6,BUF,1.3,0,0.0,1.3,M.Breida|NYG|RB|6
T.Hill,NO,QB,1,TEN,0.4,0,0.0,0.4,T.Hill|NO|QB|1
T.Hill,NO,QB,2,CAR,7.800000000000001,0,0.0,7.800000000000001,T.Hill|NO|QB|2
T.Hill,NO,QB,3,GB,2.1,0,0.0,2.1,T.Hill|NO|QB|3
T.Hill,NO,QB,4,TB,2.35,0,0.0,2.35,T.Hill|NO|QB|4
T.Hill,NO,QB,5,NE,2.0,0,0.0,2.0,T.Hill|NO|QB|5
T.Hill,NO,QB,6,HOU,5.300000000000001,0,0.0,5.300000000000001,T.Hill|NO|QB|6
P.Ricard,BAL,RB,4,CLE,1.4000000000000001,0,0.0,1.4000000000000001,P.Ricard|BAL|RB|4
P.Ricard,BAL,RB,6,TEN,0.30000000000000004,0,0.0,0.30000000000000004,P.Ricard|BAL|RB|6
P.Brown,NE,TE,3,NYJ,13.100000000000001,0,4.0,17.1,P.Brown|NE|TE|3
P.Brown,NE,TE,6,LV,1.5,0,0.0,1.5,P.Brown|NE|TE|6
I.McKenzie,IND,WR,2,HOU,0.7000000000000001,0,0.0,0.7000000000000001,I.McKenzie|IND|WR|2
I.McKenzie,IND,WR,3,BAL,0.30000000000000004,0,0.0,0.30000000000000004,I.McKenzie|IND|WR|3
I.McKenzie,IND,WR,4,LA,0.6000000000000001,0,0.0,0.6000000000000001,I.McKenzie|IND|WR|4
I.McKenzie,IND,WR,5,TEN,0.4,0,0.0,0.4,I.McKenzie|IND|WR|5
I.McKenzie,IND,WR,6,JAX,2.3000000000000003,0,0.0,2.3000000000000003,I.McKenzie|IND|WR|6
S.Perine,DEN,RB,1,LV,7.800000000000001,0,0.0,7.800000000000001,S.Perine|DEN|RB|1
S.Perine,DEN,RB,2,WAS,2.4,0,0.0,2.4,S.Perine|DEN|RB|2
S.Perine,DEN,RB,3,MIA,2.4,0,0.0,2.4,S.Perine|DEN|RB|3
S.Perine,DEN,RB,4,CHI,3.5000000000000004,0,0.0,3.5000000000000004,S.Perine|DEN|RB|4
S.Perine,DEN,RB,5,NYJ,7.500000000000001,0,0.0,7.500000000000001,S.Perine|DEN|RB|5
S.Perine,DEN,RB,6,KC,-0.3999999999999999,0,0.0,-0.3999999999999999,S.Perine|DEN|RB|6
M.Williams,LAC,WR,1,MIA,4.5,0,0.0,4.5,M.Williams|LAC|WR|1
M.Williams,LAC,WR,2,TEN,8.600000000000001,0,0.0,8.600000000000001,M.Williams|LAC|WR|2
M.Williams,LAC,WR,3,MIN,18.1,5,4.0,27.1,M.Williams|LAC|WR|3
D.Watson,CLE,QB,1,CIN,24.2,0,0.0,24.2,D.Watson|CLE|QB|1
D.Watson,CLE,QB,2,PIT,15.95,0,0.0,15.95,D.Watson|CLE|QB|2
D.Watson,CLE,QB,3,TEN,28.050000000000004,0,4.0,32.050000000000004,D.Watson|CLE|QB|3
J.Conner,ARI,RB,1,WAS,7.0,0,0.0,7.0,J.Conner|ARI|RB|1
J.Conner,ARI,RB,2,NYG,16.6,5,0.0,21.6,J.Conner|ARI|RB|2
J.Conner,ARI,RB,3,DAL,17.6,0,0.0,17.6,J.Conner|ARI|RB|3
J.Conner,ARI,RB,4,SF,5.6000000000000005,0,0.0,5.6000000000000005,J.Conner|ARI|RB|4
J.Conner,ARI,RB,5,CIN,4.6000000000000005,0,0.0,4.6000000000000005,J.Conner|ARI|RB|5
M.Hollins,ATL,WR,1,CAR,3.1,0,0.0,3.1,M.Hollins|ATL|WR|1
M.Hollins,ATL,WR,2,GB,6.0,0,2.0,8.0,M.Hollins|ATL|WR|2
M.Hollins,ATL,WR,3,DET,2.3000000000000003,0,0.0,2.3000000000000003,M.Hollins|ATL|WR|3
M.Hollins,ATL,WR,4,JAX,0.0,0,0.0,0.0,M.Hollins|ATL|WR|4
M.Hollins,ATL,WR,5,HOU,2.9000000000000004,0,0.0,2.9000000000000004,M.Hollins|ATL|WR|5
M.Hollins,ATL,WR,6,WAS,4.1000000000000005,0,0.0,4.1000000000000005,M.Hollins|ATL|WR|6
J.Agnew,JAX,WR,1,IND,-0.2,0,0.0,-0.2,J.Agnew|JAX|WR|1
J.Agnew,JAX,WR,2,KC,0.5,0,0.0,0.5,J.Agnew|JAX|WR|2
J.Agnew,JAX,WR,3,HOU,2.9000000000000004,0,0.0,2.9000000000000004,J.Agnew|JAX|WR|3
J.Agnew,JAX,WR,5,BUF,0.1,0,0.0,0.1,J.Agnew|JAX|WR|5
N.Brown,HOU,WR,1,BAL,1.9,0,0.0,1.9,N.Brown|HOU|WR|1
N.Brown,HOU,WR,6,NO,3.7,0,0.0,3.7,N.Brown|HOU|WR|6
C.Rush,DAL,QB,1,NYG,0.0,0,0.0,0.0,C.Rush|DAL|QB|1
C.Rush,DAL,QB,4,NE,0.8,0,0.0,0.8,C.Rush|DAL|QB|4
C.Rush,DAL,QB,5,SF,0.2,0,0.0,0.2,C.Rush|DAL|QB|5
A.Ekeler,LAC,RB,1,MIA,22.400000000000002,5,2.0,29.400000000000002,A.Ekeler|LAC|RB|1
A.Ekeler,LAC,RB,6,DAL,6.2,0,0.0,6.2,A.Ekeler|LAC|RB|6
R.Tonyan,CHI,TE,2,TB,0.0,0,0.0,0.0,R.Tonyan|CHI|TE|2
R.Tonyan,CHI,TE,4,DEN,1.8,0,0.0,1.8,R.Tonyan|CHI|TE|4
R.Tonyan,CHI,TE,5,WAS,1.0,0,0.0,1.0,R.Tonyan|CHI|TE|5
R.Tonyan,CHI,TE,6,MIN,1.1,0,0.0,1.1,R.Tonyan|CHI|TE|6
D.Ogunbowale,HOU,RB,2,IND,0.4,0,0.0,0.4,D.Ogunbowale|HOU|RB|2
J.Smith-Schuster,NE,WR,1,PHI,3.3000000000000003,0,0.0,3.3000000000000003,J.Smith-Schuster|NE|WR|1
J.Smith-Schuster,NE,WR,2,MIA,2.8000000000000003,0,0.0,2.8000000000000003,J.Smith-Schuster|NE|WR|2
J.Smith-Schuster,NE,WR,3,NYJ,0.5,0,0.0,0.5,J.Smith-Schuster|NE|WR|3
J.Smith-Schuster,NE,WR,4,DAL,1.4000000000000001,0,0.0,1.4000000000000001,J.Smith-Schuster|NE|WR|4
J.Smith-Schuster,NE,WR,5,NO,0.6000000000000001,0,0.0,0.6000000000000001,J.Smith-Schuster|NE|WR|5
J.Smith,ATL,TE,2,GB,4.7,0,0.0,4.7,J.Smith|ATL|TE|2
J.Smith,ATL,TE,3,DET,3.7,0,0.0,3.7,J.Smith|ATL|TE|3
J.Smith,ATL,TE,4,JAX,9.5,0,0.0,9.5,J.Smith|ATL|TE|4
J.Smith,ATL,TE,5,HOU,4.7,0,0.0,4.7,J.Smith|ATL|TE|5
J.Smith,ATL,TE,6,WAS,9.6,0,0.0,9.6,J.Smith|ATL|TE|6
M.Trubisky,PIT,QB,4,HOU,0.9,0,0.0,0.9,M.Trubisky|PIT|QB|4
P.Mahomes,KC,QB,1,DET,25.8,0,0.0,25.8,P.Mahomes|KC|QB|1
P.Mahomes,KC,QB,2,JAX,28.25,5,2.0,35.25,P.Mahomes|KC|QB|2
P.Mahomes,KC,QB,3,CHI,34.4,0,0.0,34.4,P.Mahomes|KC|QB|3
P.Mahomes,KC,QB,4,NYJ,17.25,0,0.0,17.25,P.Mahomes|KC|QB|4
P.Mahomes,KC,QB,5,MIN,26.05,0,0.0,26.05,P.Mahomes|KC|QB|5
P.Mahomes,KC,QB,6,DEN,22.400000000000002,5,2.0,29.400000000000002,P.Mahomes|KC|QB|6
E.Engram,JAX,TE,1,IND,4.9,0,0.0,4.9,E.Engram|JAX|TE|1
E.Engram,JAX,TE,2,KC,5.7,0,0.0,5.7,E.Engram|JAX|TE|2
E.Engram,JAX,TE,3,HOU,6.7,0,0.0,6.7,E.Engram|JAX|TE|3
E.Engram,JAX,TE,4,ATL,5.9,0,0.0,5.9,E.Engram|JAX|TE|4
E.Engram,JAX,TE,5,BUF,2.8000000000000003,0,0.0,2.8000000000000003,E.Engram|JAX|TE|5
E.Engram,JAX,TE,6,IND,4.1000000000000005,0,0.0,4.1000000000000005,E.Engram|JAX|TE|6
D.Njoku,CLE,TE,1,CIN,2.4000000000000004,0,0.0,2.4000000000000004,D.Njoku|CLE|TE|1
D.Njoku,CLE,TE,2,PIT,2.8000000000000007,0,0.0,2.8000000000000007,D.Njoku|CLE|TE|2
D.Njoku,CLE,TE,3,TEN,2.0,0,0.0,2.0,D.Njoku|CLE|TE|3
D.Njoku,CLE,TE,4,BAL,4.6000000000000005,0,0.0,4.6000000000000005,D.Njoku|CLE|TE|4
D.Njoku,CLE,TE,6,SF,2.4000000000000004,0,0.0,2.4000000000000004,D.Njoku|CLE|TE|6
Z.Jones,JAX,WR,1,IND,11.5,0,0.0,11.5,Z.Jones|JAX|WR|1
Z.Jones,JAX,WR,2,KC,0.0,0,0.0,0.0,Z.Jones|JAX|WR|2
Z.Jones,JAX,WR,5,BUF,8.3,0,0.0,8.3,Z.Jones|JAX|WR|5
D.Cook,NYJ,RB,1,BUF,5.9,0,0.0,5.9,D.Cook|NYJ|RB|1
D.Cook,NYJ,RB,2,DAL,-0.7999999999999998,0,0.0,-0.7999999999999998,D.Cook|NYJ|RB|2
D.Cook,NYJ,RB,3,NE,2.9000000000000004,0,0.0,2.9000000000000004,D.Cook|NYJ|RB|3
D.Cook,NYJ,RB,4,KC,1.8,0,0.0,1.8,D.Cook|NYJ|RB|4
D.Cook,NYJ,RB,5,DEN,2.3000000000000003,0,0.0,2.3000000000000003,D.Cook|NYJ|RB|5
D.Cook,NYJ,RB,6,PHI,1.4000000000000001,0,0.0,1.4000000000000001,D.Cook|NYJ|RB|6
G.Everett,LAC,TE,1,MIA,2.3000000000000003,0,0.0,2.3000000000000003,G.Everett|LAC|TE|1
G.Everett,LAC,TE,2,TEN,4.7,0,0.0,4.7,G.Everett|LAC|TE|2
G.Everett,LAC,TE,3,MIN,3.0,0,0.0,3.0,G.Everett|LAC|TE|3
G.Everett,LAC,TE,4,LV,0.9,0,0.0,0.9,G.Everett|LAC|TE|4
G.Everett,LAC,TE,6,DAL,7.8,0,0.0,7.8,G.Everett|LAC|TE|6
J.Mixon,CIN,RB,1,CLE,7.300000000000001,0,0.0,7.300000000000001,J.Mixon|CIN|RB|1
J.Mixon,CIN,RB,2,BAL,9.5,0,0.0,9.5,J.Mixon|CIN|RB|2
J.Mixon,CIN,RB,3,LA,13.0,0,0.0,13.0,J.Mixon|CIN|RB|3
J.Mixon,CIN,RB,4,TEN,7.6000000000000005,0,0.0,7.6000000000000005,J.Mixon|CIN|RB|4
J.Mixon,CIN,RB,5,ARI,9.4,0,0.0,9.4,J.Mixon|CIN|RB|5
J.Mixon,CIN,RB,6,SEA,6.200000000000001,0,0.0,6.200000000000001,J.Mixon|CIN|RB|6
A.Kamara,NO,RB,4,TB,8.4,0,0.0,8.4,A.Kamara|NO|RB|4
A.Kamara,NO,RB,5,NE,15.7,0,0.0,15.7,A.Kamara|NO|RB|5
A.Kamara,NO,RB,6,HOU,10.4,0,0.0,10.4,A.Kamara|NO|RB|6
C.Kupp,LA,WR,5,PHI,11.8,5,0.0,16.8,C.Kupp|LA|WR|5
C.Kupp,LA,WR,6,ARI,20.8,5,2.0,27.8,C.Kupp|LA|WR|6
C.Godwin,TB,WR,1,MIN,5.1000000000000005,0,0.0,5.1000000000000005,C.Godwin|TB|WR|1
C.Godwin,TB,WR,2,CHI,5.800000000000001,0,0.0,5.800000000000001,C.Godwin|TB|WR|2
C.Godwin,TB,WR,3,PHI,5.2,0,0.0,5.2,C.Godwin|TB|WR|3
C.Godwin,TB,WR,4,NO,11.4,5,2.0,18.4,C.Godwin|TB|WR|4
C.Godwin,TB,WR,6,DET,7.7,0,0.0,7.7,C.Godwin|TB|WR|6
K.Hunt,CLE,RB,3,TEN,3.5,0,0.0,3.5,K.Hunt|CLE|RB|3
K.Hunt,CLE,RB,4,BAL,1.2000000000000002,0,0.0,1.2000000000000002,K.Hunt|CLE|RB|4
K.Hunt,CLE,RB,6,SF,13.1,0,0.0,13.1,K.Hunt|CLE|RB|6
D.Foreman,CHI,RB,1,GB,2.4000000000000004,0,0.0,2.4000000000000004,D.Foreman|CHI|RB|1
D.Foreman,CHI,RB,6,MIN,6.7,0,0.0,6.7,D.Foreman|CHI|RB|6
C.Beathard,JAX,QB,3,HOU,0.45,0,0.0,0.45,C.Beathard|JAX|QB|3
C.Beathard,JAX,QB,6,IND,-0.2,0,0.0,-0.2,C.Beathard|JAX|QB|6
J.Reynolds,DET,WR,1,KC,8.0,0,0.0,8.0,J.Reynolds|DET|WR|1
J.Reynolds,DET,WR,2,SEA,18.6,0,0.0,18.6,J.Reynolds|DET|WR|2
J.Reynolds,DET,WR,4,GB,6.9,0,0.0,6.9,J.Reynolds|DET|WR|4
J.Reynolds,DET,WR,5,CAR,13.600000000000001,0,0.0,13.600000000000001,J.Reynolds|DET|WR|5
J.Reynolds,DET,WR,6,TB,5.0,0,0.0,5.0,J.Reynolds|DET|WR|6
J.Williams,NO,RB,1,TEN,5.2,0,0.0,5.2,J.Williams|NO|RB|1
J.Williams,NO,RB,2,CAR,2.9000000000000004,0,0.0,2.9000000000000004,J.Williams|NO|RB|2
J.Dobbs,ARI,QB,1,WAS,4.300000000000001,0,0.0,4.300000000000001,J.Dobbs|ARI|QB|1
J.Dobbs,ARI,QB,2,NYG,29.5,0,0.0,29.5,J.Dobbs|ARI|QB|2
J.Dobbs,ARI,QB,3,DAL,20.950000000000003,0,4.0,24.950000000000003,J.Dobbs|ARI|QB|3
J.Dobbs,ARI,QB,4,SF,30.05,0,2.0,32.05,J.Dobbs|ARI|QB|4
J.Dobbs,ARI,QB,5,CIN,14.4,0,0.0,14.4,J.Dobbs|ARI|QB|5
J.Dobbs,ARI,QB,6,LA,12.45,0,0.0,12.45,J.Dobbs|ARI|QB|6
R.Cracraft,MIA,WR,1,LAC,10.0,0,0.0,10.0,R.Cracraft|MIA|WR|1
R.Cracraft,MIA,WR,2,NE,3.4000000000000004,0,0.0,3.4000000000000004,R.Cracraft|MIA|WR|2
R.Cracraft,MIA,WR,3,DEN,1.3,0,0.0,1.3,R.Cracraft|MIA|WR|3
R.Dwelley,SF,TE,6,CLE,0.0,0,0.0,0.0,R.Dwelley|SF|TE|6
W.Dissly,SEA,TE,1,LA,1.7000000000000002,0,0.0,1.7000000000000002,W.Dissly|SEA|TE|1
W.Dissly,SEA,TE,2,DET,3.5,0,0.0,3.5,W.Dissly|SEA|TE|2
W.Dissly,SEA,TE,6,CIN,0.4,0,0.0,0.4,W.Dissly|SEA|TE|6
J.Cabinda,DET,RB,3,ATL,0.0,0,0.0,0.0,J.Cabinda|DET|RB|3
G.Edwards,BAL,RB,1,HOU,5.2,0,0.0,5.2,G.Edwards|BAL|RB|1
G.Edwards,BAL,RB,2,CIN,12.2,0,0.0,12.2,G.Edwards|BAL|RB|2
G.Edwards,BAL,RB,3,IND,5.1000000000000005,0,0.0,5.1000000000000005,G.Edwards|BAL|RB|3
G.Edwards,BAL,RB,4,CLE,4.9,0,0.0,4.9,G.Edwards|BAL|RB|4
G.Edwards,BAL,RB,5,PIT,4.800000000000001,0,0.0,4.800000000000001,G.Edwards|BAL|RB|5
G.Edwards,BAL,RB,6,TEN,5.300000000000001,0,0.0,5.300000000000001,G.Edwards|BAL|RB|6
M.Boone,HOU,RB,1,BAL,1.8,0,0.0,1.8,M.Boone|HOU|RB|1
M.Boone,HOU,RB,4,PIT,0.4,0,0.0,0.4,M.Boone|HOU|RB|4
M.Boone,HOU,RB,6,NO,1.1,0,0.0,1.1,M.Boone|HOU|RB|6
T.Conklin,NYJ,TE,1,BUF,0.2,0,0.0,0.2,T.Conklin|NYJ|TE|1
T.Conklin,NYJ,TE,2,DAL,5.0,0,0.0,5.0,T.Conklin|NYJ|TE|2
T.Conklin,NYJ,TE,3,NE,2.6,0,0.0,2.6,T.Conklin|NYJ|TE|3
T.Conklin,NYJ,TE,4,KC,5.800000000000001,0,0.0,5.800000000000001,T.Conklin|NYJ|TE|4
T.Conklin,NYJ,TE,5,DEN,6.7,0,0.0,6.7,T.Conklin|NYJ|TE|5
T.Conklin,NYJ,TE,6,PHI,2.4000000000000004,0,0.0,2.4000000000000004,T.Conklin|NYJ|TE|6
M.Valdes-Scantling,KC,WR,1,DET,4.800000000000001,0,0.0,4.800000000000001,M.Valdes-Scantling|KC|WR|1
M.Valdes-Scantling,KC,WR,2,JAX,1.3,0,0.0,1.3,M.Valdes-Scantling|KC|WR|2
M.Valdes-Scantling,KC,WR,3,CHI,3.7,0,0.0,3.7,M.Valdes-Scantling|KC|WR|3
M.Valdes-Scantling,KC,WR,4,NYJ,0.6000000000000001,0,0.0,0.6000000000000001,M.Valdes-Scantling|KC|WR|4
M.Valdes-Scantling,KC,WR,5,MIN,1.2000000000000002,0,0.0,1.2000000000000002,M.Valdes-Scantling|KC|WR|5
M.Valdes-Scantling,KC,WR,6,DEN,0.0,0,0.0,0.0,M.Valdes-Scantling|KC|WR|6
E.St. Brown,CHI,WR,4,DEN,2.1,0,0.0,2.1,E.St. Brown|CHI|WR|4
E.St. Brown,CHI,WR,5,WAS,0.0,0,0.0,0.0,E.St. Brown|CHI|WR|5
R.James,KC,WR,1,DET,0.6000000000000001,0,0.0,0.6000000000000001,R.James|KC|WR|1
R.James,KC,WR,2,JAX,0.0,0,0.0,0.0,R.James|KC|WR|2
B.Pringle,WAS,WR,2,DEN,0.4,0,0.0,0.4,B.Pringle|WAS|WR|2
B.Pringle,WAS,WR,4,PHI,1.5,0,0.0,1.5,B.Pringle|WAS|WR|4
B.Pringle,WAS,WR,5,CHI,1.0,0,0.0,1.0,B.Pringle|WAS|WR|5
K.Kirkwood,NO,WR,1,TEN,0.0,0,0.0,0.0,K.Kirkwood|NO|WR|1
K.Kirkwood,NO,WR,2,CAR,0.0,0,0.0,0.0,K.Kirkwood|NO|WR|2
K.Kirkwood,NO,WR,3,GB,0.0,0,0.0,0.0,K.Kirkwood|NO|WR|3
K.Kirkwood,NO,WR,5,NE,0.1,0,0.0,0.1,K.Kirkwood|NO|WR|5
C.Sutton,DEN,WR,1,LV,9.2,0,0.0,9.2,C.Sutton|DEN|WR|1
C.Sutton,DEN,WR,2,WAS,6.6000000000000005,0,0.0,6.6000000000000005,C.Sutton|DEN|WR|2
C.Sutton,DEN,WR,3,MIA,11.1,0,0.0,11.1,C.Sutton|DEN|WR|3
C.Sutton,DEN,WR,4,CHI,8.7,0,0.0,8.7,C.Sutton|DEN|WR|4
C.Sutton,DEN,WR,5,NYJ,1.3,0,0.0,1.3,C.Sutton|DEN|WR|5
C.Sutton,DEN,WR,6,KC,10.600000000000001,0,0.0,10.600000000000001,C.Sutton|DEN|WR|6
